peak_id,peak_name,name,date,time,citizenship,gender,age,is_o2_used,is_summiter,cause_of_death,height_of_death_(m),year,season
MANA,Manaslu,Andi Schlick,Apr 25,Unknown,Austria,M,27,No,.,Fall,7400,1972,Spring
MANA,Manaslu,Teiko Suzuki,May 04,Unknown,Japan,F,30,Y,.,Fall,7600,1974,Spring
MANA,Manaslu,Edgardo Jose Porcellana,Oct 08,Unknown,Argentina,M,28,No,.,Avalanche,5700,1979,Autumn
MANA,Manaslu,Pere Aymerich,May 11,Unknown,Spain,M,30,No,.,Avalanche,7400,1982,Spring
MANA,Manaslu,Enric Font Lloret,May 11,Unknown,Spain,M,37,No,.,Avalanche,7400,1982,Spring
MANA,Manaslu,Takashi Sakuma,Dec 18,10:25,Japan,M,32,Y,.,Fall,7550,1982,Winter
MANA,Manaslu,Ante Bucan,Apr 24,Unknown,Yugoslavia,M,32,No,.,Avalanche,4500,1983,Spring
MANA,Manaslu,Jernej (Nejc) Zaplotnik,Apr 24,Unknown,Yugoslavia,M,31,No,.,Avalanche,4500,1983,Spring
MANA,Manaslu,Stanislaw Jaworski,Dec 11,Unknown,Poland,M,37,No,.,Fall,5600,1983,Winter
MANA,Manaslu,Thomas Juen,May 04,Unknown,Austria,M,27,No,.,Avalanche,7000,1985,Spring
MANA,Manaslu,Nima Norbu Sherpa,Oct 25,Unknown,Nepal,M,25,No,.,Avalanche,6400,1985,Autumn
MANA,Manaslu,Wilhelm Klaiber,May 03,Unknown,W Germany,M,48,No,.,Fall,7000,1986,Spring
MANA,Manaslu,Dieter Oberbichler,May 04,Unknown,Austria,M,44,No,.,Fall,6400,1986,Spring
MANA,Manaslu,Ichigi Kudo,Oct 28,Unknown,Japan,M,43,No,.,AMS,4400,1987,Autumn
MANA,Manaslu,Santiago Suarez,May 07,13:30,Spain,M,35,No,.,Fall,7100,1989,Spring
MANA,Manaslu,"Wangchu (Nima Wangchu) Sherpa (Chumoa, Khumbu)",Mar 27,09:00,Nepal,M,0,No,.,Avalanche,4700,1990,Spring
MANA,Manaslu,Nancy Jackson,Mar 27,09:00,USA,F,34,No,.,Avalanche,4700,1990,Spring
MANA,Manaslu,Charles (Chuck) Schertz,Mar 27,09:00,USA,M,35,No,.,Avalanche,4700,1990,Spring
MANA,Manaslu,Grigori Luniakov,Oct 07,Unknown,USSR,M,35,No,.,Fall,7200,1990,Autumn
MANA,Manaslu,Zijnur Khalitov,Oct 07,Unknown,USSR,M,38,No,.,Fall,7200,1990,Autumn
MANA,Manaslu,Murat Galiev,Oct 07,Unknown,USSR,M,29,No,.,Fall,7200,1990,Autumn
MANA,Manaslu,Karl Grossrubatscher,May 10,09:00,Italy,M,28,No,.,Fall,7000,1991,Spring
MANA,Manaslu,Gottfried (Friedl) Mutschlechner,May 10,16:00,Italy,M,41,No,.,Other,5700,1991,Spring
MANA,Manaslu,Sylwia Dmowska,Oct 02,18:00,Poland,F,22,No,.,Fall,7200,1992,Autumn
MANA,Manaslu,Sven Vermeiren,Oct 03,10:30,Belgium,M,23,No,.,Fall,6800,1992,Autumn
MANA,Manaslu,Igor Khmiliar,Oct 21,Unknown,Russia,M,35,No,Y,Fall,7300,1993,Autumn
MANA,Manaslu,Sergei Jadrychnikov,Oct 22,04:00,Russia,M,37,No,.,Avalanche,6200,1993,Autumn
MANA,Manaslu,Joerg Starke,May 06,Unknown,Germany,M,31,No,.,Fall,7000,1995,Spring
MANA,Manaslu,Michael Zunk,May 07,16:00,Germany,M,35,No,Y,Fall,7750,1995,Spring
MANA,Manaslu,Masatsugu Konishi,Oct 01,Unknown,Japan,M,57,Y,Y,Disappearance,7800,1996,Autumn
MANA,Manaslu,Juraj Kardhordo,Oct 08,18:00,Slovakia,M,31,No,.,Fall,8000,1997,Autumn
MANA,Manaslu,Miroslav Rybansky,Oct 09,11:00,Slovakia,M,41,No,Y,Other,7300,1997,Autumn
MANA,Manaslu,Lennin Granados,Oct 26,13:30,Colombia,M,31,No,.,Avalanche,6300,1998,Autumn
MANA,Manaslu,Hristo Stantchev,Oct 30,Unknown,Bulgaria,M,38,No,.,Fall,6900,1998,Autumn
MANA,Manaslu,Isao Kurihara,Oct 13,02:40,Japan,M,42,Y,.,AMS,6600,2001,Autumn
MANA,Manaslu,Susan Erica (Sue) Fear,May 28,12:00,Australia,F,43,No,Y,Crevasse,7800,2006,Spring
MANA,Manaslu,"Hasta Bahadur Gurung (Sitalpati, Makalu-Barun)",May 13,21:00,Nepal,M,49,Y,.,AMS,6750,2008,Spring
MANA,Manaslu,Daniel Goulevitch,Oct 05,05:00,France,M,49,Y,.,AMS,7400,2008,Autumn
MANA,Manaslu,Giuseppe Antonelli,Apr 28,Unknown,Italy,M,38,No,.,AMS,6308,2009,Spring
MANA,Manaslu,Szabo Levente,May 19,16:00,Hungary,M,39,No,.,Fall,7300,2009,Spring
MANA,Manaslu,Franc Oderlap,Oct 03,11:00,Slovenia,M,50,Y,.,Fall,5850,2009,Autumn
MANA,Manaslu,Haeng-Su Park,Apr 23,Unknown,S Korea,M,26,No,.,Exhaustion,7600,2010,Spring
MANA,Manaslu,Chi-Won Yun,Apr 23,20:00,S Korea,M,39,No,.,Disappearance,7600,2010,Spring
MANA,Manaslu,Nobuaki Kuwabara,Sep 25,Unknown,Japan,M,60,No,.,AMS,4700,2010,Autumn
MANA,Manaslu,Eisa Mir-Shekari,Apr 30,Unknown,Iran,M,27,No,.,AMS,7000,2011,Spring
MANA,Manaslu,Bernard Jean Francois Milian,May 11,Unknown,France,M,52,.,Y,Disappearance,0,2011,Spring
MANA,Manaslu,"Tashi Chhiring Sherpa (Rolwaling, Dolakha)",May 11,Unknown,Nepal,M,32,.,Y,Disappearance,0,2011,Spring
MANA,Manaslu,Alain Pierre Marie Laurens,May 11,Unknown,France,M,57,.,Y,Disappearance,0,2011,Spring
MANA,Manaslu,Jafar Naseri,May 10,21:30,Iran,M,34,No,Y,Fall,7900,2012,Spring
MANA,Manaslu,Catherine Marie Andree Ricard,Sep 23,04:30,France,F,48,Y,.,Avalanche,7300,2012,Autumn
MANA,Manaslu,Ludovic Paul Nicolas Challeat,Sep 23,04:30,France,M,42,No,.,Avalanche,7300,2012,Autumn
MANA,Manaslu,Fabrice Priez,Sep 23,04:30,France,M,45,No,.,Avalanche,7300,2012,Autumn
MANA,Manaslu,Dominique Ouimet,Sep 23,04:30,Canada,M,48,No,.,Avalanche,7300,2012,Autumn
MANA,Manaslu,Philippe Lucien Bos,Sep 23,04:30,France,M,55,No,.,Avalanche,7300,2012,Autumn
MANA,Manaslu,Marti Gasull Roig,Sep 23,04:45,Spain,M,43,No,.,Avalanche,6800,2012,Autumn
MANA,Manaslu,Gregory Ugo Costa,Sep 23,04:45,France,M,27,No,.,Avalanche,6800,2012,Autumn
MANA,Manaslu,Remy George Lecluse,Sep 23,04:45,France,M,48,No,.,Avalanche,6800,2012,Autumn
MANA,Manaslu,"Dawa Dorje Sherpa (Pangboche, Khumbu)",Sep 23,04:45,Nepal,M,29,No,.,Avalanche,6700,2012,Autumn
MANA,Manaslu,Christian Mittermeyer,Sep 23,04:45,Germany,M,42,No,.,Avalanche,6730,2012,Autumn
MANA,Manaslu,Alberto Magliano,Sep 23,04:45,Italy,M,66,No,.,Avalanche,6700,2012,Autumn
MANA,Manaslu,Victor Manuel Correa Perez,Oct 03,Unknown,Colombia,M,34,No,.,Disappearance,6270,2012,Autumn
MANA,Manaslu,Yoshimasa Sasaki,Sep 24,Unknown,Japan,M,59,Y,.,Fall,7300,2014,Autumn
MANA,Manaslu,Zoltan Benedek,Oct 02,01:00,Austria,M,51,No,Y,AMS,7450,2015,Autumn
MANA,Manaslu,Hirotaka Onodera,Oct 07,Unknown,Japan,M,23,Y,Y,Fall,8150,2016,Autumn
MANA,Manaslu,Philip Joseph Harvey,Sep 25,08:30,UK,M,46,Y,.,AMS,6700,2017,Autumn
MANA,Manaslu,Hiromi Komatsu,Sep 08,Unknown,Japan,M,67,No,.,Other,0,2018,Autumn
MANA,Manaslu,Roman Hlavko,Sep 29,Unknown,Czech Republic,M,43,No,Y,Fall,7000,2018,Autumn
MANA,Manaslu,Rita Donata Bladyko,Sep 28,Unknown,Poland,F,50,Y,.,Exhaustion,6800,2019,Autumn
MARD,Mardi Himal,Brian Wood,Oct 14,Unknown,New Zealand,M,0,No,Y,Fall,5400,1980,Autumn
NAG1,Nangpai Gosum I,Saroj Timilsina,Oct 08,Unknown,Nepal,M,35,No,.,AMS,5250,2006,Autumn
NAMP,Nampa,Susumu Takahashi,May 05,14:40,Japan,M,23,No,Y,Fall,6700,1972,Spring
NGO2,Ngojumba Kang II,Michael Anthony (Mike) Bearzi,May 09,19:00,USA,M,49,No,Y,Fall,7000,2002,Spring
NILS,Nilgiri South,Gerhard Fiegl,Oct 26,14:00,Austria,M,27,No,Y,Fall,6100,2015,Autumn
NUPT,Nuptse,Gerald F. (Gerry) Owens,May 09,10:00,UK,M,37,No,.,Fall,7200,1975,Spring
NUPT,Nuptse,Richard A. Summerton,May 09,10:00,UK,M,29,No,.,Fall,7200,1975,Spring
NUPT,Nuptse,"Pasang Tamang (Mukli Maidal, Solukhumbu)",May 14,04:30,Nepal,M,24,No,.,Fall,6900,1975,Spring
NUPT,Nuptse,David Brister,May 14,16:30,UK,M,24,No,.,Fall,6900,1975,Spring
NUPT,Nuptse,"Thomas Ely (Tom) Taplin, Jr",Apr 25,11:55,USA,M,61,No,.,Avalanche,5350,2015,Spring
NUPT,Nuptse,Ueli Steck,Apr 30,09:00,Switzerland,M,40,No,.,Fall,7600,2017,Spring
PASA,Pasang Lhamu Chuli,Alois Brugger,May 11,16:00,Italy,M,46,No,.,Fall,6800,2006,Spring
PISA,Pisang,Karl Gluck,Nov 13,Unknown,Germany,M,48,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,"Chayamba Sherpa (Dimber, Solukhumbu)",Nov 13,Unknown,Nepal,M,41,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Bernd Reiss,Nov 13,Unknown,Germany,M,41,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Thomas Philipp,Nov 13,Unknown,Germany,M,39,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Werner Nestl,Nov 13,Unknown,Germany,M,58,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Manfred Mack,Nov 13,Unknown,Germany,M,50,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Helmut Klopping,Nov 13,Unknown,Germany,M,47,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Klaus Kaindl,Nov 13,Unknown,Germany,M,42,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Stefan Hasenkopf,Nov 13,Unknown,Germany,M,25,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Christine Hammi,Nov 13,Unknown,Switzerland,F,33,No,Y,Fall,5700,1994,Autumn
PISA,Pisang,Sybille Zschetzsche,Nov 13,Unknown,Germany,F,39,No,Y,Fall,5700,1994,Autumn
PK29,Peak 29,"Lhakpa Tsering Sherpa (Namche Bazar, Khumbu)",Oct 19,16:30,Nepal,M,34,No,.,Fall,7000,1970,Autumn
PK29,Peak 29,Hiroshi Watanabe,Oct 19,16:30,Japan,M,27,No,.,Fall,7000,1970,Autumn
PK29,Peak 29,Hisaji Banmi,Sep 14,Unknown,Japan,M,29,No,.,Avalanche,5240,1978,Autumn
PK29,Peak 29,Yoshibumi Takahashi,Sep 14,Unknown,Japan,M,24,No,.,Avalanche,5240,1978,Autumn
PK29,Peak 29,Mamoru Ushizawa,Sep 14,Unknown,Japan,M,31,No,.,Avalanche,5240,1978,Autumn
PUMO,Pumori,Walter Staeuble,Dec 07,Unknown,Switzerland,M,31,No,.,Fall,5900,1961,Winter
PUMO,Pumori,Unknown Sherpa,Dec 07,Unknown,Nepal,M,0,No,.,Fall,5900,1961,Winter
PUMO,Pumori,Ang Kami Sherpa,May 02,Unknown,Nepal,M,0,No,.,Fall,7100,1975,Spring
PUMO,Pumori,Philippe Bernardin,May 02,Unknown,France,M,40,No,.,Fall,7100,1975,Spring
PUMO,Pumori,Numa Chiesa,Oct 25,05:30,Switzerland,M,26,Y,.,AMS,4500,1978,Autumn
PUMO,Pumori,Richard Wilson,Dec 13,Unknown,USA,M,30,No,Y,Disappearance,7000,1984,Winter
PUMO,Pumori,Richard (Rich) Pierce,Dec 31,Unknown,USA,M,26,No,Y,Disappearance,7000,1984,Winter
PUMO,Pumori,Chris Leibundgut,Apr 18,19:00,USA,M,27,No,Y,Fall,7120,1988,Spring
PUMO,Pumori,Kristinn Runarsson,Oct 18,14:00,Iceland,M,27,No,.,Fall,6500,1988,Autumn
PUMO,Pumori,Porsteinn Gudjonsson,Oct 18,14:00,Iceland,M,27,No,.,Fall,6500,1988,Autumn
PUMO,Pumori,Antonio Luis Galea Gordillo,Oct 03,03:30,Spain,M,28,No,.,Avalanche,6400,1989,Autumn
PUMO,Pumori,Pablo De Miguel Renedo,Oct 03,03:30,Spain,M,33,No,.,Avalanche,6400,1989,Autumn
PUMO,Pumori,Jose Maria De Miguel Renedo,Oct 03,03:30,Spain,M,31,No,.,Avalanche,6400,1989,Autumn
PUMO,Pumori,Francisco (Paco) Salgado Rivera,Oct 03,03:30,Spain,M,30,No,.,Avalanche,6400,1989,Autumn
PUMO,Pumori,George Curry,Dec 28,16:00,Australia,M,35,No,.,Fall,5700,1989,Winter
PUMO,Pumori,Yoshikuni Mori,Mar 28,08:30,Japan,M,21,No,.,Crevasse,6100,1990,Spring
PUMO,Pumori,Gyalzen Sherpa,Sep 15,07:30,Nepal,M,0,No,.,Avalanche,6600,1991,Autumn
PUMO,Pumori,Brahim Saidi,Sep 15,07:30,France,M,18,No,.,Avalanche,6600,1991,Autumn
PUMO,Pumori,Ari Gunnarsson,Oct 09,Unknown,Iceland,M,30,No,Y,Fall,6100,1991,Autumn
PUMO,Pumori,Baek-Gyoon Kim,May 12,Unknown,S Korea,M,23,No,Y,Avalanche,6800,1992,Spring
PUMO,Pumori,Bhakta Bahadur Rai,May 12,Unknown,Nepal,M,0,No,Y,Avalanche,6800,1992,Spring
PUMO,Pumori,Seong-Soo Seo,May 12,Unknown,S Korea,M,32,No,Y,Avalanche,6800,1992,Spring
PUMO,Pumori,Yeong-Deok Seo,May 12,Unknown,S Korea,M,22,No,Y,Avalanche,6800,1992,Spring
PUMO,Pumori,Jun-Ho Kim,Sep 16,Unknown,S Korea,M,0,No,.,AMS,3860,1992,Autumn
PUMO,Pumori,Gregory Gordon,Oct 28,13:00,USA,M,46,No,Y,Fall,6100,1993,Autumn
PUMO,Pumori,Frantisek Miscak,Oct 09,10:00,Slovakia,M,0,No,.,Fall,6650,1997,Autumn
PUMO,Pumori,Peter Lenco,Oct 09,10:00,Slovakia,M,24,No,.,Fall,6650,1997,Autumn
PUMO,Pumori,Pavol Dzurman,Oct 09,10:00,Slovakia,M,0,No,.,Fall,6650,1997,Autumn
PUMO,Pumori,Cesar Nieto Jimenez,Oct 17,Unknown,Spain,M,22,No,.,Avalanche,6250,2001,Autumn
PUMO,Pumori,Aritz Artieda Larraza,Oct 17,Unknown,Spain,M,23,No,.,Avalanche,6250,2001,Autumn
PUMO,Pumori,Benat Arrue,Oct 17,Unknown,Spain,M,23,No,.,Avalanche,6250,2001,Autumn
PUMO,Pumori,Javier (Javi) Arkauz Rincon,Oct 17,Unknown,Spain,M,22,No,.,Avalanche,6250,2001,Autumn
PUMO,Pumori,Inaki Aiertza Etxabe,Oct 17,Unknown,Spain,M,29,No,.,Avalanche,6250,2001,Autumn
PUMO,Pumori,Benjamin Newton Smailes,Oct 30,Unknown,Australia,M,27,No,.,Fall,5000,2004,Autumn
PUMO,Pumori,Alexander Ivan Chen Arrocha,Mar 25,13:00,Panama,M,35,No,Y,Fall,7050,2005,Spring
PUMO,Pumori,"Phurba Tamang (Lapcha, Salleri, Solukhumbu)",Mar 25,13:00,Nepal,M,25,No,Y,Fall,7050,2005,Spring
PUMO,Pumori,Sang-Kyun Joung,Mar 29,Unknown,S Korea,M,50,No,Y,Fall,6750,2005,Spring
PUMO,Pumori,Do-Young Kim,Mar 29,Unknown,S Korea,M,26,No,Y,Fall,6750,2005,Spring
PUMO,Pumori,"Temba Wangdi (Pemba Wangdi) Sherpa (Walung, Makalu-9, Makalu-Barun)",Oct 14,12:30,Nepal,M,46,No,.,Avalanche,6500,2006,Autumn
PUMO,Pumori,"Phurba Thundup (Furba Tundu) Sherpa (Beding, Dolakha)",Oct 14,12:30,Nepal,M,32,No,.,Avalanche,6500,2006,Autumn
PUMO,Pumori,"Lhakpa Nurbu Sherpa (Walung, Makalu-9, Makalu-Barun)",Oct 14,12:30,Nepal,M,34,No,.,Avalanche,6500,2006,Autumn
PUMO,Pumori,"Ang Zangbu Sherpa (Jantarkhani, Patle, Okhaldhunga)",Oct 14,12:30,Nepal,M,33,No,.,Avalanche,6500,2006,Autumn
PUTH,Putha Hiunchuli,Mitsuo Deguchi,Oct 12,23:00,Japan,M,28,No,.,Avalanche,6400,1973,Autumn
PUTH,Putha Hiunchuli,Isamu Mizutani,Oct 12,23:00,Japan,M,30,No,.,Avalanche,6400,1973,Autumn
PUTH,Putha Hiunchuli,Ang Nima Sherpa,Oct 12,23:00,Nepal,M,0,No,.,Avalanche,6400,1973,Autumn
RAKS,Raksha Urai,Gael Faroux,Oct 15,13:00,France,M,30,No,Y,Fall,6300,2003,Autumn
RAKS,Raksha Urai,Keshab Raj (Ashe) Gurung,Oct 15,13:00,Nepal,M,0,No,Y,Fall,6300,2003,Autumn
SAIP,Saipal,Puna ,Oct 30,Unknown,Nepal,M,0,No,.,Fall,2200,2018,Autumn
SHA2,Shartse II,Erick Bourdais,Oct 21,Unknown,France,M,26,No,.,Avalanche,6000,1988,Autumn
TASH,Tashi Kang,Thomas Nikles,Oct 26,Unknown,Switzerland,M,29,No,.,Avalanche,5700,2006,Autumn
TAWO,Tawoche,Atsuyoshi Kakomoto,Jan 05,Unknown,Japan,M,27,No,.,Fall,5700,1985,Winter
TAWO,Tawoche,Justin Tyler Griffin,Nov 14,13:30,USA,M,35,No,.,Fall,0,2015,Autumn
THUL,Thulagi,Nikolay Bandalet,May 08,Unknown,Belarus,M,50,No,.,Disappearance,7000,2011,Spring
THUL,Thulagi,Sergei Belous,May 08,Unknown,Belarus,M,49,No,.,Disappearance,7000,2011,Spring
THUL,Thulagi,Sergey Cherezov,Sep 30,09:30,Russia,M,40,No,.,Avalanche,5950,2011,Autumn
TILI,Tilicho,Hermann Ebert,Apr 04,Unknown,W Germany,M,46,No,.,Avalanche,4900,1986,Spring
TILI,Tilicho,Rudi Springmann,Apr 04,Unknown,W Germany,M,54,No,.,Avalanche,4900,1986,Spring
TILI,Tilicho,Petr Gribek,Oct 19,07:00,Czechoslovakia,M,45,No,Y,Fall,7000,1988,Autumn
TILI,Tilicho,Leo Horka,Oct 19,07:00,Czechoslovakia,M,44,No,Y,Fall,7000,1988,Autumn
TILI,Tilicho,Roberto Malgarotto,Sep 15,12:30,Italy,M,51,No,.,Avalanche,5900,1992,Autumn
TILI,Tilicho,Gianluigi Visentin,Sep 15,12:30,Italy,M,45,No,.,Avalanche,5900,1992,Autumn
TILI,Tilicho,Josef Alois Kaesbauer,Oct 29,14:00,Germany,M,38,No,.,Fall,6600,2005,Autumn
TILI,Tilicho,Ivan Prokop,Oct 14,Unknown,Slovakia,M,41,No,Y,Fall,6900,2006,Autumn
TILI,Tilicho,Saeid Bahaeloo Horeh,Oct 28,20:30,Iran,M,32,No,Y,Fall,6400,2008,Autumn
TKPO,Tengkangpoche,Alexei Gorbatenkov,Dec 31,Unknown,Russia,M,35,No,.,Disappearance,0,2010,Autumn
TKPO,Tengkangpoche,Svetlana Gutsalo,Dec 31,Unknown,Russia,F,0,No,.,Disappearance,0,2010,Autumn
TUKU,Tukuche,Hirosuke Kikuchi,May 01,05:30,Japan,M,23,No,Y,Fall,6400,1970,Spring
TUKU,Tukuche,Yoshio Inoue,Aug 16,14:15,Japan,M,29,No,.,Other,400,1977,Autumn
YALU,Yalung Kang,Takao Matsuda,May 15,Unknown,Japan,M,31,Y,Y,Fall,8100,1973,Spring
YALU,Yalung Kang,Sergio Hugo Saldana Meneses,May 04,Unknown,Mexico,M,25,No,Y,Fall,8400,1980,Spring
YALU,Yalung Kang,Alfonso Medina Rubio,May 04,Unknown,Mexico,M,26,Y,.,Fall,8400,1980,Spring
YALU,Yalung Kang,Borut Bergant,Apr 22,21:00,Yugoslavia,M,30,No,Y,Fall,8300,1985,Spring
YALU,Yalung Kang,Kyo-Sup Jin,Dec 20,16:15,S Korea,M,26,Y,Y,Fall,8500,1989,Winter
YALU,Yalung Kang,Ang Dawa Sherpa (Solukhumbu),Dec 20,16:15,Nepal,M,29,Y,Y,Fall,8500,1989,Winter
YALU,Yalung Kang,"Tchiring Chumbi (Tchiring Thebe) Sherpa (Nupri (Gorkha), Gandaki Zone)",Dec 20,16:15,Nepal,M,36,Y,Y,Fall,8500,1989,Winter
YALU,Yalung Kang,Chhanda Gayen,May 20,13:30,India,F,34,Y,.,Fall,8200,2014,Spring
YALU,Yalung Kang,"Dawa Wangchu Sherpa (Tamku-5, Makalu-Barun)",May 20,13:30,Nepal,M,28,Y,.,Fall,8200,2014,Spring
YALU,Yalung Kang,Temba Sherpa,May 20,13:30,Nepal,M,24,Y,.,Fall,8200,2014,Spring
