peak_id,peak_name,name,date,time,citizenship,gender,age,is_o2_used,died_on_descent,host_country,year,season
PAN2,Panpoche 2,Bakari Gelashvili,Sep 22,17:00,Georgia,M,33,No,.,Nepal,2019,Aut
PAN2,Panpoche 2,Giorgi Tepnadze,Sep 22,17:00,Georgia,M,30,No,.,Nepal,2019,Aut
PANB,Panbari,Yoshimi Kato,Sep 29,09:30,Japan,F,21,No,.,Nepal,2006,Aut
PANB,Panbari,Gakuto Komiya,Sep 29,09:30,Japan,M,21,No,.,Nepal,2006,Aut
PANB,Panbari,Sayaka Koyama,Sep 29,09:30,Japan,F,21,No,.,Nepal,2006,Aut
PANB,Panbari,Kenro Nakajima,Sep 29,09:30,Japan,M,21,No,.,Nepal,2006,Aut
PANB,Panbari,Yosuke Urabe,Sep 29,09:30,Japan,M,25,No,.,Nepal,2006,Aut
PAND,Pandra,Allan Christensen,Oct 16,,Denmark,M,37,No,.,Nepal,2002,Aut
PAND,Pandra,Bo Belvedere Christensen,Oct 16,,Denmark,M,46,No,.,Nepal,2002,Aut
PAND,Pandra,Jan Mathorne,Oct 16,,Denmark,M,41,No,.,Nepal,2002,Aut
PAND,Pandra,Mathieu Maurice Paul Detrie,Oct 18,14:00,France,M,33,No,.,Nepal,2017,Aut
PAND,Pandra,Pierre Julien Labbre,Oct 18,14:00,France,M,36,No,.,Nepal,2017,Aut
PAND,Pandra,Benjamin Charles Elie Vedrines,Oct 18,14:00,France,M,25,No,.,Nepal,2017,Aut
PANG,Pangbuk Ri,David Alfred Gottlieb,Nov 11,09:00,USA,M,44,No,.,Nepal,2011,Aut
PANG,Pangbuk Ri,Chad Lewis Kellogg,Nov 11,09:00,USA,M,40,No,.,Nepal,2011,Aut
PANN,Pangbuk North,Scott Robert Adamson,Nov 01,16:00,USA,M,32,No,.,Nepal,2013,Aut
PANN,Pangbuk North,Christopher John Wright,Nov 01,16:00,USA,M,30,No,.,Nepal,2013,Aut
PANN,Pangbuk North,Max Hugo Bonniot,Oct 19,09:00,France,M,29,No,.,Nepal,2017,Aut
PANN,Pangbuk North,Pierre Sancier,Oct 19,09:00,France,M,33,No,.,Nepal,2017,Aut
PANT,Panalotapa,Peter Boultbee,Jun 03,,UK,M,25,No,.,Nepal,1955,Spr
PANT,Panalotapa,Dennis P. Davis,Jun 03,,UK,M,28,No,.,Nepal,1955,Spr
PARC,Parchamo,Peter Boultbee,Apr 18,,UK,M,25,No,.,Nepal,1955,Spr
PARC,Parchamo,Dennis P. Davis,Apr 18,,UK,M,28,No,.,Nepal,1955,Spr
PARC,Parchamo,Alain Barbezat,Nov 03,,France,M,0,No,.,Nepal,1960,Aut
PARC,Parchamo,Cecile Barbezat,Nov 03,,France,F,0,No,.,Nepal,1960,Aut
PARC,Parchamo,"Nawang Dorje Sherpa (Khumjung, Khumbu)",Nov 03,,Nepal,M,0,No,.,Nepal,1960,Aut
PARC,Parchamo,Robert Arian Eckhardt,Apr 25,,Netherlands,M,22,No,.,Nepal,1972,Spr
PARC,Parchamo,Margreet Hogeweg,Apr 25,,Netherlands,F,0,No,.,Nepal,1972,Spr
PARC,Parchamo,Adolf Alexander (Xander) Verrijn Stuart,Apr 25,,Netherlands,M,48,No,.,Nepal,1972,Spr
PARC,Parchamo,Frans Visser,Apr 25,,Netherlands,M,0,No,.,Nepal,1972,Spr
PARC,Parchamo,Lena Karlvist,Dec 31,,Sweden,F,0,No,.,Nepal,1973,Aut
PARC,Parchamo,Carlo Buzzi,Oct 14,,Italy,M,0,No,.,Nepal,1975,Aut
PARC,Parchamo,Giovanni Martinelli,Oct 14,,Italy,M,0,No,.,Nepal,1975,Aut
PARC,Parchamo,Alberto Rauzi,Oct 14,,Italy,M,0,No,.,Nepal,1975,Aut
PARC,Parchamo,Cosimo Zappelli,Oct 14,,Italy,M,0,No,.,Nepal,1975,Aut
PASA,Pasang Lhamu Chuli,Katsushi Emura,Oct 12,,Japan,M,29,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Yukitoshi Endo,Oct 12,,Japan,M,33,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Katsuo Matsuki,Oct 12,,Japan,M,30,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Yoshihiro Shikoda,Oct 12,,Japan,M,27,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Keiji Ishikawa,Oct 14,,Japan,M,28,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Chikara Ohokubo,Oct 14,,Japan,M,27,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Mitsuyoshi Onodera,Oct 14,,Japan,M,40,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Osamu Sato,Oct 14,,Japan,M,38,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Hiroshi Yajima,Oct 14,,Japan,M,36,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Toshio Yamada,Oct 14,,Japan,M,27,No,.,China,1986,Aut
PASA,Pasang Lhamu Chuli,Toshiyuki Kitamura,Oct 19,12:00,Japan,M,34,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,Mamoru Taniguchi,Oct 19,12:00,Japan,M,47,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,Arnaud Guillaume,Oct 20,,France,M,28,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,"Gyalzen Sherpa (Kartika, Okhaldhunga)",Oct 20,,Nepal,M,47,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,"Jangbu Sherpa (Kharikhola, Solukhumbu)",Oct 20,,Nepal,M,17,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,Tshering Dorje Sherpa,Oct 20,,Nepal,M,0,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,Remi Thivel,Oct 20,,France,M,27,No,.,Nepal,1996,Aut
PASA,Pasang Lhamu Chuli,Rok Blagus,Oct 24,09:05,Slovenia,M,22,No,.,Nepal,2004,Aut
PASA,Pasang Lhamu Chuli,Samo-Matija Krmelj,Oct 24,09:05,Slovenia,M,31,No,.,Nepal,2004,Aut
PASA,Pasang Lhamu Chuli,Uros Samec,Oct 24,09:05,Slovenia,M,27,No,.,Nepal,2004,Aut
PASA,Pasang Lhamu Chuli,Johann (Hans) Kammerlander,May 22,15:00,Italy,M,50,No,.,Nepal,2007,Spr
PASA,Pasang Lhamu Chuli,Karl Unterkircher,May 22,15:00,Italy,M,36,No,.,Nepal,2007,Spr
PASA,Pasang Lhamu Chuli,Samuel David Anthamatten,Oct 29,14:20,Switzerland,M,23,No,.,Nepal,2009,Aut
PASA,Pasang Lhamu Chuli,Simon Nathaniel Anthamatten,Oct 29,14:20,Switzerland,M,26,No,.,Nepal,2009,Aut
PASA,Pasang Lhamu Chuli,Michael Lerjen-Demjen,Oct 29,14:20,Switzerland,M,24,No,.,Nepal,2009,Aut
PAWR,Pawar Central,"Dipen Nuppa Bhote (Chepuwa-1, Makalu-Barun)",May 09,11:00,Nepal,M,19,No,.,Nepal,2015,Spr
PAWR,Pawar Central,"Rajan Lama Bhote (Hatiya-1, Makalu-Barun)",May 09,11:00,Nepal,M,28,No,.,Nepal,2015,Spr
PAWR,Pawar Central,Frank Pierre Noel Bonhomme,May 09,11:00,France,M,43,No,.,Nepal,2015,Spr
PAWR,Pawar Central,Paul Marc (Paulo) Grobel,May 09,11:00,France,M,57,No,.,Nepal,2015,Spr
PAWR,Pawar Central,Christian Hurgon,May 09,11:00,France,M,60,No,.,Nepal,2015,Spr
PAWR,Pawar Central,Dhan Bahadur Magar,May 09,11:00,Nepal,M,29,No,.,Nepal,2015,Spr
PAWR,Pawar Central,"Jangbu Sherpa (Chheskam-2, Solukhumbu)",May 09,11:00,Nepal,M,27,No,.,Nepal,2015,Spr
PAWR,Pawar Central,Joergen Aamot,Nov 07,13:00,Norway,M,42,No,.,Nepal,2016,Aut
PAWR,Pawar Central,Robert Caspersen,Nov 07,13:00,Norway,M,45,No,.,Nepal,2016,Aut
PAWR,Pawar Central,Sigurd Felde,Nov 07,13:00,Norway,M,44,No,.,Nepal,2016,Aut
PEMK,Pemthang Karpo Ri,Raymond Lambert,May 14,14:00,Switzerland,M,40,No,.,Nepal,1955,Spr
PEMK,Pemthang Karpo Ri,Ang Norbu Sherpa,May 14,14:00,Nepal,M,30,No,.,Nepal,1955,Spr
PEMK,Pemthang Karpo Ri,Kami Tshering Sherpa,May 14,14:00,Nepal,M,22,No,.,Nepal,1955,Spr
PEMK,Pemthang Karpo Ri,Pasang Sherpa,May 14,14:00,Nepal,M,28,No,.,Nepal,1955,Spr
PEMK,Pemthang Karpo Ri,Hiroaki Tamura,Oct 22,,Japan,M,26,No,.,Nepal,1964,Aut
PERI,Peri,Werner Frei,Dec 06,,Italy,M,27,No,.,Nepal,2016,Aut
PERI,Peri,"Pasang Sherpa (Siddha Pokhari, Kerabari, Makalu-Barun)",Dec 06,,Nepal,M,40,No,.,Nepal,2016,Aut
PERI,Peri,"Sandesh Sherpa (Siddha Pokhari, Kerabari, Makalu-Barun)",Dec 06,,Nepal,M,28,No,.,Nepal,2016,Aut
PETH,Pethangtse,Michael Ball,May 26,,UK,M,0,No,.,Nepal,1954,Spr
PETH,Pethangtse,Norman David Hardie,May 26,,New Zealand,M,29,No,.,Nepal,1954,Spr
PETH,Pethangtse,"Urkien Sherpa (Khumjung, Khumbu)",May 26,,Nepal,M,0,No,.,Nepal,1954,Spr
PETH,Pethangtse,Brian J. Wilkins,May 26,,New Zealand,M,28,No,.,Nepal,1954,Spr
PETH,Pethangtse,Jean Franco,Oct 10,,France,M,40,No,.,Nepal,1954,Aut
PETH,Pethangtse,Guido Magnone,Oct 10,,France,M,37,No,.,Nepal,1954,Aut
PETH,Pethangtse,Jean Rivolier,Oct 10,,France,M,31,No,.,Nepal,1954,Aut
PETH,Pethangtse,Chheten Sherpa,Oct 10,,Nepal,M,0,No,.,Nepal,1954,Aut
PETH,Pethangtse,Dawa Norbu Sherpa,Oct 10,,Nepal,M,0,No,.,Nepal,1954,Aut
PETH,Pethangtse,Michel Latreille,May 04,,France,M,0,No,.,Nepal,1955,Spr
PETH,Pethangtse,"Mingma Tshering Sherpa (Thami, Khumbu)",May 04,,Nepal,M,20,No,.,Nepal,1955,Spr
PETH,Pethangtse,Andre Vialatte,May 04,,France,M,37,No,.,Nepal,1955,Spr
PETH,Pethangtse,Masami Okura,May 16,,Japan,M,24,No,.,Nepal,1964,Spr
PETH,Pethangtse,Ang Dawa Sherpa,May 16,,Nepal,M,0,No,.,Nepal,1964,Spr
PETH,Pethangtse,"Lhakpa Norbu Sherpa (Thami, Khumbu)",May 16,,Nepal,M,24,No,.,Nepal,1964,Spr
PETH,Pethangtse,Takeo Yamanoi,May 16,,Japan,M,30,No,.,Nepal,1964,Spr
PETH,Pethangtse,Nil Bohigas Martorell,Nov 01,,Spain,M,26,No,.,Nepal,1984,Aut
PETH,Pethangtse,David Lee Graham,Oct 30,,Canada,M,60,No,.,Nepal,2009,Aut
PETH,Pethangtse,Stephen Harley Graham,Oct 30,,Canada,M,22,No,.,Nepal,2009,Aut
PETH,Pethangtse,Colin Andrew Young McLean,Oct 30,,Canada,M,22,No,.,Nepal,2009,Aut
PETH,Pethangtse,"Da Gelje Sherpa (Gudel-4, Solukhumbu)",Oct 30,,Nepal,M,40,No,.,Nepal,2009,Aut
PETH,Pethangtse,"Pema Tshering (Pema Chhiri) Sherpa (Tiu, Sanam, Gudel-4, Solukhumbu)",Oct 30,,Nepal,M,37,No,.,Nepal,2009,Aut
PHAR,Pharilapcha,Lhakpa Sherpa,May 19,,Nepal,M,0,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Namgyal Sherpa,May 19,,Nepal,M,0,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,"Ongchu Sherpa (Kharikhola, Solukhumbu)",May 19,,Nepal,M,0,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Dinesh Devkota,May 19,17:00,Nepal,M,29,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Pramod Shrestha,May 20,,Nepal,M,0,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Israfil Ashurly,May 22,,Russia,M,34,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Juliana Noda Bechara Belo,May 22,,Brazil,F,32,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Marcelo Rey Belo,May 22,,Brazil,M,31,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Josko Bozic,May 22,,Croatia,M,28,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Stipe Bozic,May 22,,Croatia,M,52,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Valentine Grakovith,May 22,,Russia,M,0,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Viktor (Viki) Groselj,May 22,,Slovenia,M,50,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Vladimir (Vlado) Mesaric,May 22,,Croatia,M,53,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Vladimir Shataev,May 22,,Russia,M,66,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Rafael (Rafa) Vodisek,May 22,,Slovenia,M,49,No,.,Nepal,2003,Spr
PHAR,Pharilapcha,Sebastien (Seb) Constant,Nov 18,,France,M,0,No,.,Nepal,2003,Aut
PHAR,Pharilapcha,Jerome Mercader,Nov 18,,France,M,0,No,.,Nepal,2003,Aut
PHAR,Pharilapcha,Sebastien (Seb) Constant,Nov 24,,France,M,0,No,.,Nepal,2003,Aut
PHAR,Pharilapcha,Jerome Mercader,Nov 24,,France,M,0,No,.,Nepal,2003,Aut
PHAR,Pharilapcha,Jean-Luc Marcel Bremond,Nov 15,,France,M,42,No,.,Nepal,2006,Aut
PHAR,Pharilapcha,Sebastien (Seb) Constant,Nov 15,,France,M,0,No,.,Nepal,2006,Aut
PHAR,Pharilapcha,Herve Degonon,Nov 15,,France,M,0,No,.,Nepal,2006,Aut
PHAR,Pharilapcha,Cecile Thomas,Nov 15,,France,F,0,No,.,Nepal,2006,Aut
PHNH,Phungi Himal,Yuri Koshelenko,Oct 28,16:30,Russia,M,54,No,.,Nepal,2017,Aut
PHNH,Phungi Himal,Aleksei Lonchinskiy,Oct 28,16:30,Russia,M,35,No,.,Nepal,2017,Aut
PHUG,Phu Kang Go,Paul Marc (Paulo) Grobel,Oct 27,14:30,France,M,54,No,.,Nepal,2011,Aut
PHUG,Phu Kang Go,Benoit Van Lerberghe,Oct 27,14:30,Belgium,M,44,No,.,Nepal,2011,Aut
PHUR,Phurbi Chhyachu,Shintaro Kurokawa,May 01,13:45,Japan,M,35,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,"Ang Phuri Lama (Beni-3, Solukhumbu)",May 01,13:45,Nepal,M,34,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Fumihito Ogawa,May 01,13:45,Japan,M,30,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Hiromitsu Okamoto,May 01,13:45,Japan,M,30,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Pemba Lama Sherpa,May 01,13:45,Nepal,M,34,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Takashi Shingaki,May 01,13:45,Japan,M,26,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Hajime Takigami,May 01,13:45,Japan,M,41,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Sakurahiko Fujikawa,May 03,09:45,Japan,M,37,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Isao Hattori,May 03,09:45,Japan,M,39,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Hiroyasu Ihara,May 03,09:45,Japan,M,40,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Junko Khono,May 03,09:45,Japan,F,28,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Takoshi Nishioka,May 03,09:45,Japan,M,33,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Chizuko Ohoi,May 03,09:45,Japan,F,32,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Hisanobu Shimizu,May 03,09:45,Japan,M,28,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Kazunori Takezawa,May 03,09:45,Japan,M,35,No,.,Nepal,1982,Spr
PHUR,Phurbi Chhyachu,Ichiro Yasuda,May 03,09:45,Japan,M,39,No,.,Nepal,1982,Spr
PIMU,Pimu,Peter Boultbee,Apr 20,,UK,M,25,No,.,Nepal,1955,Spr
PIMU,Pimu,Dennis P. Davis,Apr 20,,UK,M,28,No,.,Nepal,1955,Spr
PIMU,Pimu,Pierre Girod,Oct 30,,France,M,0,No,.,Nepal,1960,Aut
PIMU,Pimu,Robert Sandoz,Oct 30,,France,M,0,No,.,Nepal,1960,Aut
PIMU,Pimu,Nikolaus (Klaus) Harder,May 07,,W Germany,M,27,No,.,Nepal,1972,Spr
PIMU,Pimu,Peter Vogler,May 07,,W Germany,M,24,No,.,Nepal,1972,Spr
PISA,Pisang,Juergen Wellenkamp,Jun 10,,W Germany,M,24,No,.,Nepal,1955,Sum
PISA,Pisang,Karl Gluck,Nov 13,,Germany,M,48,No,Y,Nepal,1994,Aut
PISA,Pisang,Christine Hammi,Nov 13,,Switzerland,F,33,No,Y,Nepal,1994,Aut
PISA,Pisang,Stefan Hasenkopf,Nov 13,,Germany,M,25,No,Y,Nepal,1994,Aut
PISA,Pisang,Klaus Kaindl,Nov 13,,Germany,M,42,No,Y,Nepal,1994,Aut
PISA,Pisang,Helmut Klopping,Nov 13,,Germany,M,47,No,Y,Nepal,1994,Aut
PISA,Pisang,Manfred Mack,Nov 13,,Germany,M,50,No,Y,Nepal,1994,Aut
PISA,Pisang,Werner Nestl,Nov 13,,Germany,M,58,No,Y,Nepal,1994,Aut
PISA,Pisang,Thomas Philipp,Nov 13,,Germany,M,39,No,Y,Nepal,1994,Aut
PISA,Pisang,Bernd Reiss,Nov 13,,Germany,M,41,No,Y,Nepal,1994,Aut
PISA,Pisang,"Chayamba Sherpa (Dimber, Solukhumbu)",Nov 13,,Nepal,M,41,No,Y,Nepal,1994,Aut
PISA,Pisang,Sybille Zschetzsche,Nov 13,,Germany,F,39,No,Y,Nepal,1994,Aut
PK29,Peak 29,Ryszard Gajewski,May 08,15:27,Poland,M,24,No,.,Nepal,1979,Spr
PK29,Peak 29,Maciej Jozef Pawlikowski,May 08,15:27,Poland,M,28,No,.,Nepal,1979,Spr
PK41,Peak 41, Unknown,Dec 31,,Switzerland,M,0,No,.,Nepal,1986,Aut
PK41,Peak 41, Unknown,Dec 31,,Switzerland,M,0,No,.,Nepal,1986,Aut
PK41,Peak 41,Urban Golob,Oct 16,09:36,Slovenia,M,32,No,.,Nepal,2002,Aut
PK41,Peak 41,Matija (Matic) Jost,Oct 16,09:36,Slovenia,M,31,No,.,Nepal,2002,Aut
PK41,Peak 41,Uros Samec,Oct 16,09:36,Slovenia,M,26,No,.,Nepal,2002,Aut
PK41,Peak 41,Eun-Soo Koo,Oct 27,,S Korea,M,46,No,.,Nepal,2016,Aut
PK41,Peak 41,Hak-Jae Yoo,Oct 27,,S Korea,M,55,No,.,Nepal,2016,Aut
PKAR,Pankar Himal,Reo Chikara,May 08,12:10,Japan,M,22,No,.,Nepal,2018,Spr
PKAR,Pankar Himal,Yasuhiro Hanatani,May 08,12:10,Japan,M,41,No,.,Nepal,2018,Spr
PKAR,Pankar Himal,Ryosuke Matsuyama,May 08,12:10,Japan,M,21,No,.,Nepal,2018,Spr
PKAR,Pankar Himal,Daijo Saito,May 08,12:10,Japan,M,32,No,.,Nepal,2018,Spr
PKAR,Pankar Himal,Tatsuro Sugimoto,May 08,12:10,Japan,M,29,No,.,Nepal,2018,Spr
PKAR,Pankar Himal,Airi Watanabe,May 08,12:10,Japan,F,28,No,.,Nepal,2018,Spr
PLNG,Palung,Edmund Percival Hillary,May 13,13:30,New Zealand,M,32,No,.,China,1952,Spr
PLNG,Palung,Wallace George Lowe,May 13,13:30,New Zealand,M,28,No,.,China,1952,Spr
PLNG,Palung,Erwin Schneider,Jun 16,,Austria,M,49,No,.,China,1955,Sum
PLNG,Palung,Ernst Senn,Jun 16,,Austria,M,0,No,.,China,1955,Sum
PLNG,Palung,Jordi Tosas Robert,Sep 19,,Spain,M,38,No,.,China,2006,Aut
POIN,Pointed Peak,Cuthbert Wilfrid Frank (Wilf) Noyce,Apr 01,,UK,M,35,Y,.,Nepal,1953,Spr
POIN,Pointed Peak,Michael Phelps Ward,Apr 01,,UK,M,28,Y,.,Nepal,1953,Spr
POIN,Pointed Peak,Charles Geoffrey Wylie,Apr 01,,UK,M,33,Y,.,Nepal,1953,Spr
POIN,Pointed Peak,Robert Charles Evans,Dec 31,,UK,M,34,No,.,Nepal,1953,Aut
POIN,Pointed Peak,"Annulu Sherpa (Khumjung, Khumbu)",Dec 31,,Nepal,M,33,No,.,Nepal,1953,Aut
POKA,Pokalde,Thomas Duncan (Tom) Bourdillon,Apr 15,,UK,M,29,No,.,Nepal,1953,Spr
POKA,Pokalde,Cuthbert Wilfrid Frank (Wilf) Noyce,Apr 15,,UK,M,35,No,.,Nepal,1953,Spr
POKA,Pokalde,Michael Phelps Ward,Apr 15,,UK,M,28,No,.,Nepal,1953,Spr
POKA,Pokalde,William (Bill) Edgar,Dec 31,,UK,M,30,No,.,Nepal,1954,Spr
POKA,Pokalde,Charles (Chunk) Lagus,Dec 31,,UK,M,0,No,.,Nepal,1954,Spr
POKA,Pokalde,Thomas Ralph (Tom) Stobart,Dec 31,,UK,M,39,No,.,Nepal,1954,Spr
POKA,Pokalde,John Angelo Jackson,Apr 27,,UK,M,33,No,.,Nepal,1954,Spr
POKA,Pokalde,Stanley Jeeves,Apr 27,,UK,M,0,No,.,Nepal,1954,Spr
POKA,Pokalde,Yuichiro Miura,Dec 31,,Japan,M,37,No,.,Nepal,1970,Spr
POKA,Pokalde,Roy Francis,Mar 23,,UK,M,27,No,.,Nepal,1976,Spr
POKA,Pokalde,Peter B. Page,Mar 23,,UK,M,31,No,.,Nepal,1976,Spr
POKA,Pokalde,Terry Thompson,Mar 23,,UK,M,39,No,.,Nepal,1976,Spr
POKR,Pokharkang,Richard Martin Scott,Nov 17,14:00,UK,M,61,No,.,Nepal,2002,Aut
POKR,Pokharkang,"Kaji (Pasang Kaji, Pasang Kami) Sherpa (Loding Tamakhani, Solukhumbu)",Nov 17,14:00,Nepal,M,39,No,.,Nepal,2002,Aut
POKR,Pokharkang,David O. (Dave) Wynne-Jones,Nov 17,14:00,UK,M,50,No,.,Nepal,2002,Aut
POKR,Pokharkang,"Kishor Gurung (Kerauja-5, Gorkha)",Nov 20,,Nepal,M,23,No,.,Nepal,2009,Aut
POKR,Pokharkang,Bishal Rai,Nov 20,,Nepal,M,22,No,.,Nepal,2009,Aut
POKR,Pokharkang,Hughes Alain Jacques Marie Riverieulx de Varax,Nov 20,,France,M,51,No,.,Nepal,2009,Aut
POKR,Pokharkang,"Chhotemba (Cho Temba) Sherpa (Nurbugaon, Walung, Makalu-Barun)",Nov 20,,Nepal,M,25,No,.,Nepal,2009,Aut
POKR,Pokharkang,"Pasang Sherpa (Walung, Makalu-9, Makalu-Barun)",Nov 20,,Nepal,M,28,No,.,Nepal,2009,Aut
POKR,Pokharkang,"Rinji Sherpa (Nurbugaon, Makalu-Barun)",Nov 20,,Nepal,M,24,No,.,Nepal,2009,Aut
POKR,Pokharkang,Lionel Yves Hubert Chatain,Oct 29,16:00,France,M,36,No,.,Nepal,2012,Aut
POKR,Pokharkang,"Ngawang Sherpa (Khijiphalate-4, Okhaldhunga)",Oct 29,16:00,Nepal,M,41,No,.,Nepal,2012,Aut
POKR,Pokharkang,"Phu Dorchi Sherpa (Makalu-4, Makalu-Barun)",Oct 29,16:00,Nepal,M,41,No,.,Nepal,2012,Aut
POTA,Pota Himal North,Francois Damilano,May 09,,France,M,48,No,.,Nepal,2008,Spr
POTA,Pota Himal North,"Dipen Nuppa Bhote (Chepuwa-1, Makalu-Barun)",Oct 13,11:45,Nepal,M,20,No,.,Nepal,2016,Aut
POTA,Pota Himal North,"Rajan Lama Bhote (Hatiya-1, Makalu-Barun)",Oct 13,11:45,Nepal,M,29,No,.,Nepal,2016,Aut
POTA,Pota Himal North,Dhan Bahadur Magar,Oct 13,11:45,Nepal,M,30,No,.,Nepal,2016,Aut
POTA,Pota Himal North,"Jangbu Sherpa (Chheskam-2, Solukhumbu)",Oct 13,11:45,Nepal,M,28,No,.,Nepal,2016,Aut
PTHE,Pethangtse East,Alistair Barnard,May 16,12:00,UK,M,39,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Nicholas Beighton,May 16,12:00,UK,M,26,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Christopher Paul Fawcett,May 16,12:00,UK,M,26,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Daniel Greig-Smith,May 16,12:00,UK,M,25,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Andrew Simon (Andy) Hughes,May 16,12:00,UK,M,48,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Benjamin Victor (Ben) Sherwood,May 16,12:00,UK,M,23,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Jonathan Ayrton,May 17,12:00,UK,M,33,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Emily Jane Flynn,May 17,12:00,UK,F,35,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Elisabeth Ling,May 17,12:00,UK,F,27,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Robert Slack,May 17,12:00,UK,M,24,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Nev Smith,May 17,12:00,UK,M,36,No,.,Nepal,2008,Spr
PTHE,Pethangtse East,Clive Wilson,May 17,12:00,UK,M,50,No,.,Nepal,2008,Spr
PUMO,Pumori,Ernst Forrer,May 17,11:00,Switzerland,M,29,No,.,Nepal,1962,Spr
PUMO,Pumori,Ueli Huerlemanm,May 17,11:00,Switzerland,M,21,No,.,Nepal,1962,Spr
PUMO,Pumori,Gerhard Lenser,May 17,11:00,W Germany,M,33,No,.,Nepal,1962,Spr
PUMO,Pumori,Hans Ruetzel,May 17,11:00,W Germany,M,32,No,.,Nepal,1962,Spr
PUMO,Pumori,Jean Coudray,Nov 03,12:00,France,M,30,No,.,Nepal,1972,Aut
PUMO,Pumori,Yvon Masino,Nov 03,12:00,France,M,32,No,.,Nepal,1972,Aut
PUMO,Pumori,Georges Payot,Nov 03,12:00,France,M,35,No,.,Nepal,1972,Aut
PUMO,Pumori,Yves Pollet-Villard,Nov 03,12:00,France,M,43,No,.,Nepal,1972,Aut
PUMO,Pumori,Pierre Blanc,Nov 04,12:00,France,M,30,No,.,Nepal,1972,Aut
PUMO,Pumori,Maurice Gicquel,Nov 04,12:00,France,M,36,No,.,Nepal,1972,Aut
PUMO,Pumori,Raymond Renaud,Nov 04,12:00,France,M,31,No,.,Nepal,1972,Aut
PUMO,Pumori,Ang Temba Sherpa,Nov 04,12:00,Nepal,M,0,No,.,Nepal,1972,Aut
PUMO,Pumori,Tatsuji Shigeno,May 01,07:30,Japan,M,30,No,.,Nepal,1973,Spr
PUMO,Pumori,Nobuo Shimasaka,May 01,07:30,Japan,M,24,No,.,Nepal,1973,Spr
PUMO,Pumori,Nobuyuki Kaneko,Oct 13,09:50,Japan,M,25,No,.,Nepal,1974,Aut
PUMO,Pumori,Minoru Takagi,Oct 13,09:50,Japan,M,28,No,.,Nepal,1974,Aut
